customer_id,date,annual_income,purpose_of_travel,travel_frequency,transport_flight,transport_train,transport_car_rental,transport_cruise,transport_other,travel_domestic,travel_international,travel_luxury_resort,travel_spa_relaxation,travel_activity_outdoor,travel_cultural_history,travel_cruise,travel_budget,info_email,info_social_media,info_storefront,info_phone_call
00000332,2019/1/4,2155000,0,1,,1,,,,1,0,0,0,0,1,0,0,0,1,0,0
00000981,2020/12/22,106000,0,2,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00001019,2022/8/2,6180000,0,2,,1,,,,1,1,1,1,0,0,0,0,1,1,0,0
00007905,2015/5/29,9166000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00008580,2016/12/1,6165000,1,4,,1,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00008445,2010/7/30,6156000,1,2,,1,,,,1,0,1,1,0,0,0,0,1,1,0,0
00000549,2020/10/11,5187000,1,0,1,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00003389,2014/6/12,9146000,1,0,,,1,,,1,1,0,1,0,1,0,0,0,1,0,0
00006535,2021/8/23,10180000,0,4,,1,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00005623,2022/9/26,111000,1,0,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00004081,2018/2/3,5106000,2,2,,,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00005952,2014/12/11,1175000,1,0,,1,,,,1,0,0,0,0,0,0,0,0,0,0,0
00000780,2022/8/20,0,2,0,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00003716,2020/5/28,0,0,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00003983,2015/5/13,10117000,0,0,,1,1,,,0,0,1,1,0,0,0,0,0,1,1,0
00001132,2018/4/11,5168000,2,0,,1,1,,,0,0,1,1,0,0,0,0,0,1,1,0
00009631,2020/12/8,4189000,0,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00003173,2014/4/13,4126000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00003935,2019/4/26,8109000,0,4,,1,1,,,1,1,1,0,0,0,0,0,1,1,1,0
00006666,2020/6/6,0,2,2,,,1,,,1,0,1,0,0,1,0,0,0,1,1,0
00000056,2021/12/20,0,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00001049,2019/3/2,8120000,2,2,,1,1,,,1,0,1,0,0,0,0,0,1,1,1,0
00007853,2017/2/9,9187000,0,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006294,2022/1/9,2152000,1,4,,1,,,,1,1,1,0,0,0,0,0,0,1,0,0
00002256,2017/7/6,4190000,1,0,,,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00004356,2022/5/27,,0,0,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00007508,2015/5/12,10188000,2,2,,1,1,,,0,1,0,1,0,1,0,0,1,1,0,0
00009748,2022/7/9,2184000,1,2,,1,1,,,1,0,0,0,0,0,0,0,0,0,0,0
00002648,2016/7/16,115000,2,4,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00005918,2014/5/14,6180000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00006702,2011/12/7,0,2,2,,1,,,,0,1,1,1,0,1,0,0,0,1,0,0
00007615,2022/4/5,0,0,1,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00000206,2012/10/15,10200000,2,2,1,1,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00003503,2012/3/13,122000,1,0,,1,,,,1,0,1,1,0,1,0,0,1,1,0,0
00002185,2018/4/13,6149000,2,1,,1,,,,1,0,0,1,0,0,0,0,1,1,0,0
00007512,2014/6/11,9114000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00003768,2021/3/7,2191000,0,0,,1,,,,0,1,1,1,0,0,0,0,0,1,0,0
00000295,2014/7/23,2119000,1,0,1,,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00000869,2012/2/2,5192000,1,0,,1,,,,1,0,1,1,0,1,0,0,0,1,0,0
00007577,2013/4/5,6190000,1,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00007464,2013/3/12,9106000,2,0,,,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00009100,2019/1/28,5148000,2,2,,1,,,,1,0,0,0,0,1,0,0,0,1,0,0
00004463,2019/4/2,4151000,0,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004909,2015/6/13,5106000,2,2,,1,,,,0,1,1,1,0,0,0,0,0,1,0,0
00001065,2012/11/5,4175000,2,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00005276,2020/3/6,100000,2,4,,1,1,,,1,1,1,1,0,0,0,0,1,1,0,0
00005899,2015/1/18,6168000,2,0,,1,,,,1,1,1,1,0,1,0,0,0,1,0,0
00002807,2018/11/29,6181000,2,0,,,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00004626,2022/12/26,2180000,1,2,,1,,,,0,0,0,0,0,0,0,0,0,1,0,0
00003233,2011/8/15,9128000,1,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005646,2022/3/25,4174000,0,0,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009914,2020/5/10,6164000,2,2,1,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00008415,2019/4/18,6100000,2,2,,1,1,,,0,0,1,0,0,1,0,0,0,1,0,0
00003234,2018/12/9,2171000,0,0,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00008460,2017/11/15,1155000,0,2,1,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00005063,2019/6/4,6105000,2,0,,1,,,,0,0,0,1,0,0,0,0,0,0,0,0
00002417,2018/2/12,5178000,2,0,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00005377,2022/12/15,4124000,2,4,,,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00004326,2017/8/22,4155000,0,2,,1,,1,,0,0,1,0,0,1,0,0,0,1,0,0
00000585,2012/11/15,9144000,2,0,,1,,,,1,0,1,1,0,0,0,0,0,0,0,0
00006665,2021/7/25,122000,1,2,,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00004873,2022/5/10,2167000,1,1,,,1,,,0,1,1,1,0,1,0,0,0,1,0,0
00006122,2019/2/8,10171000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003883,2018/3/4,2170000,0,2,1,1,1,,,1,1,1,0,0,1,0,0,1,1,0,0
00008844,2013/6/1,1161000,1,0,,1,1,1,,1,0,0,0,0,0,0,0,0,1,0,0
00007122,2012/3/5,4166000,2,2,,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00003647,2013/8/9,9116000,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001620,2014/8/3,5174000,1,2,,1,1,,,1,1,0,1,0,1,0,0,0,1,0,0
00003570,2011/1/25,6120000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00006363,2019/12/5,10186000,0,0,,1,,,,1,0,0,0,0,0,0,0,1,1,0,0
00006980,2012/9/12,1171000,1,0,,1,,,,0,0,1,0,0,0,0,0,0,1,0,0
00002708,2016/3/7,2158000,2,2,,1,1,1,,1,0,0,0,0,0,0,0,1,1,0,0
00004471,2020/4/16,6128000,1,1,,1,1,,,0,0,1,1,0,1,0,0,1,1,0,0
00002738,2022/8/21,0,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001869,2011/11/18,4108000,2,1,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00002903,2019/5/10,2160000,2,2,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00004079,2020/8/6,5105000,2,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003112,2017/2/6,6176000,0,0,,1,1,,,1,0,0,1,0,1,0,0,1,1,0,0
00003096,2010/7/14,,2,1,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00008899,2022/2/27,9102000,0,2,,1,1,,,1,1,0,1,0,0,0,0,1,1,0,0
00002304,2022/9/12,,2,1,,1,,,,0,0,0,1,0,1,0,0,0,1,0,0
00000545,2012/1/19,2175000,0,2,,1,1,1,,1,0,1,1,0,0,0,0,0,0,0,0
00001025,2012/11/17,1140000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00006731,2010/6/15,1105000,2,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,1,0
00001749,2019/1/31,6158000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,1,0
00005014,2022/7/25,1147000,2,0,,1,1,,,0,0,0,1,0,0,0,0,0,1,1,0
00004261,2014/1/10,1180000,2,2,,1,1,1,,1,0,1,0,0,0,0,0,0,1,1,0
00005351,2012/6/29,4102000,0,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,1,0
00008954,2022/1/20,6198000,1,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00005137,2017/4/24,115000,1,2,,1,,1,,1,0,0,1,0,0,0,0,0,1,0,0
00005049,2021/5/5,6160000,2,2,,1,1,,,1,0,1,1,0,1,0,0,0,1,0,0
00008356,2015/11/15,0,2,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00001972,2018/4/30,4151000,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008876,2014/10/25,6199000,0,1,,1,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00006168,2010/3/1,5175000,2,0,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00004869,2012/10/22,,1,2,,1,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00002359,2016/8/2,4101000,2,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00002146,2020/6/28,1108000,2,4,,1,,1,,1,0,1,0,0,0,0,0,1,1,0,0
00007284,2015/11/7,10169000,2,1,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00001574,2012/4/9,1112000,1,2,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00007399,2022/1/3,10109000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00005201,2014/10/29,4124000,2,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00007112,2019/6/12,6106000,1,2,,1,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00004439,2019/12/9,9111000,2,2,,,1,,,0,0,1,0,0,0,0,0,0,0,0,0
00001412,2010/12/8,6199000,1,2,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00006786,2013/8/26,9125000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002603,2012/3/11,5151000,0,2,,,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00002701,2022/5/30,10108000,2,0,,1,,,,1,1,0,1,0,0,0,0,0,0,0,0
00005378,2017/7/28,,1,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00002690,2018/3/7,10109000,2,0,1,,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00002531,2014/9/24,5182000,2,1,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00009441,2010/6/16,9100000,2,2,,,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00000698,2021/1/11,1181000,2,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00002797,2016/11/9,187000,1,0,,1,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00007718,2015/7/3,0,1,0,,1,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00004336,2022/7/31,2170000,2,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00008792,2014/1/10,6111000,2,0,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00008949,2020/1/25,5195000,1,2,,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00008019,2011/8/2,10158000,2,0,,,1,1,,1,0,1,0,0,0,0,0,1,1,0,0
00003415,2014/12/2,6198000,1,0,,1,1,,,0,0,0,1,0,0,0,0,1,1,0,0
00009606,2015/4/18,0,1,2,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00007970,2016/12/10,150000,2,0,,1,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00005827,2014/6/6,6110000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008910,2017/4/2,6167000,0,2,,1,,,,1,0,0,1,0,0,0,0,1,1,0,0
00003008,2014/12/31,4160000,1,2,,,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00007626,2021/4/19,9120000,0,1,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00008869,2012/8/27,10129000,1,2,,1,1,,,1,1,0,1,0,0,0,0,1,1,0,0
00006010,2012/1/9,9181000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00009152,2014/4/18,1179000,0,4,,1,1,,,1,1,1,0,0,1,0,0,0,1,0,0
00003081,2015/4/11,9146000,1,2,,1,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00004082,2019/6/22,177000,1,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005738,2018/7/2,1128000,1,0,,1,,,,1,0,0,1,0,0,0,0,0,1,0,0
00003417,2019/10/25,29106000,1,4,,1,,,,1,0,0,1,0,1,0,0,0,1,0,0
00001723,2012/6/20,6176000,0,2,,1,1,,,0,0,0,0,0,0,0,0,0,1,0,0
00008232,2020/1/26,9119000,2,2,1,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001277,2012/1/21,6186000,2,0,,,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00005336,2010/9/5,0,2,2,,1,,1,,1,0,0,1,0,0,0,0,1,1,0,0
00006816,2018/3/4,5198000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007253,2022/10/28,157000,2,4,,1,,,,0,0,0,1,0,0,0,0,1,0,0,0
00002635,2017/8/9,5154000,1,1,,1,1,,,0,0,1,1,0,1,0,0,1,1,0,0
00006897,2022/8/20,12155000,1,0,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00000232,2015/6/7,9141000,2,2,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00007722,2022/8/23,5165000,1,1,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00007688,2010/2/14,10106000,0,0,,1,1,,9,1,0,0,1,0,0,0,0,0,1,0,0
00005285,2012/7/15,6108000,1,0,,1,,,,0,1,0,1,0,0,0,0,0,1,0,0
00008855,2019/5/10,4111000,0,2,,1,1,,,0,0,0,1,0,1,0,0,0,1,0,0
00001842,2019/7/30,6106000,2,2,,1,,,,1,0,0,0,0,1,0,0,1,0,0,0
00006209,2014/10/13,4199000,1,1,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00001374,2016/7/25,5119000,2,2,,1,1,,,1,0,1,1,0,1,0,0,1,1,0,0
00006915,2018/3/13,4114000,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00003743,2016/7/7,6100000,0,2,,1,1,,,1,0,0,1,0,1,0,0,0,0,0,0
00004895,2017/5/26,,2,2,,1,1,,,1,0,1,0,0,1,0,0,0,1,0,0
00008187,2015/10/17,5197000,2,0,,1,1,,,1,1,1,0,0,1,0,0,0,1,0,0
00001276,2017/1/12,10181000,0,2,,1,,,,1,0,0,0,0,0,0,0,0,1,0,0
00001731,2015/8/25,1190000,1,2,,1,,,,0,0,0,0,0,0,0,0,0,1,0,0
00008606,2016/8/21,149000,1,0,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00003604,2016/12/12,5101000,0,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00007356,2018/10/15,6107000,0,2,,1,,,,1,0,1,1,0,0,0,0,0,1,1,0
00006549,2016/10/27,6196000,1,0,,1,1,,,0,0,0,0,0,0,0,0,0,0,1,0
00001977,2018/6/8,6102000,0,2,,1,1,,,0,0,1,1,0,1,0,0,1,1,1,0
00001522,2013/10/7,6152000,2,4,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00007115,2019/5/23,1109000,0,2,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002693,2013/11/19,2155000,2,2,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00005414,2010/8/15,29190000,2,4,,,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00000583,2018/8/29,5100000,2,2,1,1,1,,,1,1,1,1,0,1,0,0,1,0,0,0
00007598,2010/5/5,9176000,1,0,1,,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00007180,2018/9/11,4115000,1,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007017,2017/3/23,6200000,0,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00002318,2012/12/7,6148000,0,4,1,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00006707,2015/3/9,10171000,0,0,,,,,,1,1,1,0,0,1,0,0,0,0,0,0
00009382,2016/12/26,6110000,1,4,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00001923,2019/2/28,10101000,2,1,,1,1,,,1,1,0,1,0,0,0,0,0,0,0,0
00005550,2020/4/28,9141000,0,4,,1,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00007313,2011/9/30,6169000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00004859,2012/5/30,10122000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00009486,2020/8/10,9177000,2,4,,1,,,,1,1,0,1,0,0,0,0,1,1,0,0
00009368,2011/3/1,4105000,2,4,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00000096,2016/10/22,5192000,2,4,,,,,,0,1,1,1,0,0,0,0,0,1,0,0
00008390,2010/5/7,9161000,2,2,,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00004956,2012/8/17,5126000,1,0,,1,,,,0,0,1,1,0,1,0,0,0,1,0,0
00000269,2020/12/24,5179000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00006007,2012/4/27,5190000,0,2,,1,,1,,0,0,1,1,0,1,0,0,0,0,0,0
00002472,2017/12/7,6125000,2,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00002476,2022/2/12,8195000,1,0,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00002300,2018/12/2,9151000,0,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00002287,2022/1/10,6100000,0,2,,,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00005881,2018/8/27,4149000,2,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00005020,2016/6/27,9118000,1,2,,1,,,,0,0,0,0,0,0,0,0,0,1,0,0
00004572,2022/1/5,6126000,2,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00003200,2012/7/28,5170000,2,1,,1,1,,,0,0,1,1,0,0,0,0,1,1,0,0
00009784,2021/4/14,2104000,1,1,,1,1,,,1,0,0,0,0,0,0,0,1,1,0,0
00006237,2011/12/2,9165000,2,2,,1,1,,,1,0,1,1,0,1,0,0,0,0,0,0
00009847,2013/2/1,8185000,0,0,,1,1,,,0,0,0,0,0,1,0,0,1,1,0,0
00009821,2011/1/15,6174000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00004325,2013/10/18,0,2,0,,1,1,,,0,0,1,1,0,0,0,0,0,0,0,0
00000710,2021/4/2,154000,2,0,,1,1,,,1,1,1,1,0,1,0,0,0,1,0,0
00005216,2017/1/27,6160000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,0,0,0
00006651,2015/9/23,,1,0,,,1,1,,1,1,0,1,0,0,0,0,0,1,0,0
00002475,2015/2/20,,1,2,,1,1,1,,1,0,1,0,0,1,0,0,0,1,0,0
00004250,2017/8/18,5159000,2,2,,1,1,,,0,0,0,1,0,0,0,0,0,1,0,0
00007345,2012/2/18,5126000,2,0,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00002478,2018/10/1,1109000,1,0,,1,,,,0,1,1,1,0,0,0,0,0,1,0,0
00005856,2011/11/4,2101000,2,0,,1,1,,,1,1,0,0,0,0,0,0,0,1,0,0
00001501,2011/1/7,10125000,1,4,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001941,2014/2/28,10181000,1,1,,1,1,,,0,0,1,0,0,0,0,0,0,1,0,0
00003605,2022/8/23,8156000,0,2,,,,,,1,1,0,1,0,1,0,0,0,1,0,0
00009986,2017/2/19,8124000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005614,2018/3/18,1115000,2,0,,1,,,,0,0,1,1,0,1,0,0,1,1,0,0
00006398,2013/9/1,6120000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00008540,2013/1/9,9125000,2,4,,,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003427,2017/11/22,0,1,2,1,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00004562,2013/7/16,6178000,0,2,,1,1,,,0,0,0,0,0,1,0,0,0,1,0,0
00002328,2015/9/8,1199000,2,0,,1,1,1,,0,0,0,0,0,0,0,0,0,1,0,0
00000735,2014/1/6,0,1,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00003640,2015/4/17,1111000,2,2,,1,1,,,1,0,0,0,0,1,0,0,1,1,0,0
00006072,2022/10/26,6146000,0,2,,1,,,,1,0,1,0,0,1,0,0,0,1,0,0
00003720,2021/5/14,6145000,1,4,,,1,,,1,0,0,1,0,0,0,0,1,1,0,0
00008969,2015/2/21,0,1,0,,,1,1,,1,0,1,1,0,0,0,0,0,1,0,0
00005411,2018/12/10,,2,0,,1,,,,1,1,1,1,0,1,0,0,1,1,0,0
00002421,2012/4/20,2129000,2,4,,1,1,,,1,0,1,0,0,1,0,0,1,1,0,0
00008861,2017/9/20,194000,1,4,,,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00001787,2011/6/5,1165000,2,0,,,,,,1,0,1,1,0,1,0,0,0,0,0,0
00006534,2010/8/27,9125000,1,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00003220,2019/2/14,6156000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00002051,2011/4/29,6106000,0,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00003111,2018/7/10,9188000,1,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005883,2017/9/20,6185000,1,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00006940,2019/9/14,10119000,2,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00005434,2018/9/22,5175000,0,2,,1,1,,,1,0,0,0,0,0,0,0,0,1,0,0
00002150,2022/10/13,6100000,0,2,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00005852,2014/6/18,9180000,2,0,,1,1,,,1,0,1,1,0,0,0,0,1,1,0,0
00000678,2011/8/1,6105000,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00001452,2014/11/15,6150000,0,2,,1,1,,,1,0,0,1,0,1,0,0,0,1,0,0
00001250,2022/6/13,0,1,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00004208,2020/4/27,2165000,2,0,,1,,,,1,0,0,0,0,0,0,0,0,1,0,0
00004538,2012/4/29,,2,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005932,2018/9/3,4192000,2,4,,1,1,,,1,0,1,1,0,0,0,0,0,0,0,0
00000428,2017/12/2,5147000,0,2,,1,1,,,0,0,1,1,0,0,0,0,0,1,0,0
00009807,2010/7/21,1102000,1,2,,1,1,,,1,0,0,1,0,0,0,0,0,1,1,0
00003432,2021/5/11,9195000,0,2,,1,1,,,0,1,1,1,0,0,0,0,1,1,1,0
00001024,2019/2/28,0,2,0,,1,1,,,1,1,1,1,0,0,0,0,1,0,1,0
00002731,2016/9/16,2197000,1,4,,1,1,,,0,0,0,1,0,0,0,0,0,1,1,0
00006848,2022/8/30,6109000,2,2,,1,,,,0,0,1,1,0,0,0,0,0,1,1,0
00004516,2011/7/24,,1,4,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00005396,2011/5/25,119000,2,0,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00009938,2020/7/7,10144000,2,0,,,,,,1,1,0,1,0,1,0,0,0,1,0,0
00000045,2019/2/22,,0,4,,1,1,1,,1,0,1,0,0,1,0,0,0,0,0,0
00001689,2012/8/12,8165000,2,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005128,2014/8/30,6141000,0,2,,1,,,,1,1,0,1,0,0,0,0,0,1,0,0
00004118,2015/7/15,6140000,1,2,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00004758,2016/6/8,5140000,2,4,,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00000199,2020/1/28,9121000,1,2,,,1,,,0,0,1,1,0,1,0,0,1,1,0,0
00004345,2013/7/14,2116000,1,0,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00003553,2015/6/6,5172000,0,2,,1,1,,,1,0,0,0,0,1,0,0,0,1,0,0
00005003,2012/12/16,5171000,0,0,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00000105,2021/1/28,9144000,1,4,,1,1,,,1,0,0,1,0,0,0,0,0,1,0,0
00002045,2019/10/23,5105000,0,1,,1,,,,1,1,1,1,0,0,0,0,0,1,0,0
00001098,2019/8/2,5199000,2,1,,,,,,1,0,1,1,0,0,0,0,0,1,0,0
00009545,2013/8/16,0,2,2,,,1,,,1,1,0,1,0,0,0,0,0,1,0,0
00001922,2019/4/11,,0,1,,1,1,,,1,0,1,0,0,0,0,0,0,1,0,0
00003087,2022/4/30,5127000,2,0,,1,1,,,0,1,1,1,0,0,0,0,1,1,0,0
00000461,2012/10/10,6182000,2,1,,1,1,,,1,1,1,1,0,1,0,0,0,0,0,0
00004808,2015/10/7,6114000,0,1,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00007066,2013/9/6,0,2,4,1,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00002830,2016/5/2,6164000,1,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00007913,2018/8/24,5170000,2,2,,1,,,,0,1,1,1,0,0,0,0,0,0,0,0
00001078,2017/3/19,4155000,1,4,,1,1,,,0,0,1,1,0,1,0,0,0,1,0,0
00008005,2012/3/22,9122000,2,0,,1,1,,,1,0,0,1,0,0,0,0,0,0,0,0
00007216,2018/7/24,5115000,0,2,,1,1,,,1,0,1,1,0,0,0,0,0,1,0,0
00005179,2016/6/6,5120000,0,2,,1,1,,,1,1,1,0,0,0,0,0,0,1,0,0
00001774,2021/9/6,179000,1,2,,1,,,,1,0,1,1,0,1,0,0,0,1,0,0
00004233,2018/7/13,5200000,2,2,,1,1,,,0,1,1,1,0,1,0,0,1,1,0,0
00006677,2017/9/21,10106000,1,2,1,,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00006254,2016/2/11,5154000,2,2,1,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
00009674,2016/2/11,0,0,2,,1,,,,0,0,1,0,0,0,0,0,0,1,0,0
00006428,2010/4/4,10100000,2,2,,1,,,,1,1,0,1,0,1,0,0,0,1,0,0
00009619,2013/1/27,162000,1,0,,1,1,,,0,1,1,1,0,0,0,0,0,1,0,0
00008070,2016/1/26,5146000,2,2,,1,,,,1,0,1,1,0,0,0,0,0,1,0,0
00002100,2013/6/20,9169000,1,4,,1,1,,,1,1,0,1,0,0,0,0,1,1,0,0
00007907,2011/8/28,5115000,0,2,,1,1,,,1,1,1,1,0,0,0,0,0,1,0,0
